day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,weighted_mean,max
17,0.0,0.0,0.987291153986725,0.0,0.012708846013275127,6.372699069955844e-19,7.423609373613814e-217,2.0254176920265503,2
18,0.9999608369057595,0.0,3.650986565274981e-05,0.0,2.6532285875663266e-06,2.3718552503255397e-27,1.5822089908293098e-68,8.363264565576492e-05,0
19,0.0,0.0,0.10897543683667951,0.0,2.9790275567143357e-20,0.8910245631633205,7.667123923687025e-192,4.673073689489961,5
20,0.0,0.0,0.21644513611467964,0.0,0.7835483993069403,6.464578379867256e-06,1.0959295107512538e-77,3.56711619234902,4
21,0.0,0.0,0.0002064172697437155,0.0,3.2097107120953e-19,0.9997935827302563,0.0,4.999380748190768,5
22,0.0,0.0,0.003964721903542959,0.0,0.9897722133962872,0.006263064700169949,4.2396557828033614e-91,3.9983336208930846,4
23,0.9999545545672537,0.0,4.5370209889964656e-05,0.0,7.522285626525765e-08,5.521248627425642e-43,2.6403065764987708e-120,9.104131120499034e-05,0
24,0.9999838131285305,0.0,1.6186871468950162e-05,0.0,6.37204559855878e-16,9.884189647566599e-100,0.0,3.237374294044914e-05,0
25,0.9999846394436038,0.0,1.050905961498413e-05,0.0,4.851496781174284e-06,1.1221061283863231e-26,2.246817751704028e-292,4.0424106354665395e-05,0
26,0.0,0.0,0.0004411007180019583,0.0,0.999554638008954,4.261273043962384e-06,2.0560698363941192e-45,3.9991220598370396,4
27,0.0,0.0,0.0028930338954472434,0.0,0.9459095448172326,0.051197421287320334,2.6214645631213992e-20,4.045411353496426,4
28,0.0,0.0,6.49555906411518e-05,0.0,0.9999159890086838,1.9055400675134682e-05,3.3506242439389894e-44,3.9998891442193933,4
29,0.0,0.0,0.9999999895426495,0.0,2.95500635503368e-09,7.502344116076075e-09,1.901017043826849e-45,2.0000000284170447,2
30,0.0,0.0,0.009652052133761696,0.0,2.7377145409615675e-292,0.9903479478662384,0.0,4.971043843598715,5
31,0.0,0.0,0.0012812047980741822,0.0,3.1220098108322703e-90,0.9987187952019257,0.0,4.996156385605777,5
32,0.0,0.0,0.04250425991369291,0.0,0.9522720294636847,0.005223710622610511,1.1776263693243727e-14,3.920215190795248,4
33,0.0,0.0,0.00031066781834536493,0.0,0.9996893321816547,2.5842669118508855e-20,9.449097889143171e-107,3.9993786643633094,4
34,0.0,0.0,0.003578776039044892,0.0,0.9357679019148126,0.06065332204614253,1.5434521955081257e-36,4.053495769968053,4
35,0.0,0.0,1.0,0.0,9.063815560300345e-18,5.309321159419258e-19,4.4253231912732395e-91,2.0,2
36,0.0,0.0,0.0008762802264191943,0.0,0.0,0.9991237197735807,0.0,4.997371159320742,5
37,0.0,0.0,0.9999999999989728,0.0,1.600171914970181e-53,1.0272166442592395e-12,0.0,2.0000000000030815,2
38,0.0,0.0,0.010493968550199203,0.0,0.9893458502098279,0.0001601812399728359,6.383848406896744e-23,3.9791722441395745,4
39,0.9998039964518884,0.0,0.0001863241516025319,0.0,9.679396508945432e-06,6.678866929448488e-47,5.924434978117097e-61,0.0004113658892408455,0
40,0.9997476104691189,0.0,0.0001939286251051707,0.0,5.846090577607192e-05,2.6579361389006004e-41,1.0340642442897576e-158,0.000621700873314629,0
41,0.0,0.0,0.05249114849937564,0.0,0.08450679438425467,0.8630020571163697,1.0018812180783072e-28,4.758019760117619,5
42,0.9997847420431161,0.0,0.00021524544679726014,0.0,1.2510086595155503e-08,6.700084744962452e-53,3.4059422795128237e-233,0.0004305409339409009,0
43,0.999885065283832,0.0,0.0001149347156143024,0.0,5.53700471348116e-13,2.691020472057192e-84,0.0,0.00022986943344340669,0
44,0.9999934742881046,0.0,6.483096074586825e-06,0.0,4.261582042690459e-08,4.511413057420425e-16,0.0,1.3136655433136975e-05,0
45,0.0,0.0,0.999768093817443,0.0,1.5578595022997283e-16,0.00023190618255683858,4.438247040124262e-145,2.000695718547671,2
