day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,weighted_mean,max
159,6.584190188153812e-170,0.9962419761814177,4.518179638859972e-72,0.0,0.003758023818345891,2.3633827865121177e-13,1.0112740714559831,1
160,3.0078807572645976e-239,0.9988168328998808,2.5357147056241912e-52,0.0,0.0011831671001171428,2.047555068480222e-15,1.0035495013003595,1
161,0.0,0.9998120850168977,1.2130957387397646e-39,0.0,0.00018791498310065748,1.6699722582140605e-15,1.0005637449493088,1
162,0.0,0.999768414536602,7.576915060404773e-41,0.0,0.0002315854633978932,1.5838799875758077e-17,1.0006947563901936,1
163,1.651011850802857e-267,0.9998554577603074,4.408362031736937e-50,1.103861313e-315,0.00014454223969260794,3.7612990259921755e-17,1.000433626719078,1
164,3.247604605268754e-263,0.999718929970016,8.812894683471647e-43,0.0,0.0002810700299839764,4.3047087340366784e-18,1.0008432100899518,1
165,7.485558431232756e-145,0.9967274332132442,1.6114050786195993e-46,0.0,0.003272566786755669,1.4071079744372577e-16,1.0098177003602675,1
166,1.0207631594372871e-265,0.9996893103995403,2.5996543231319618e-39,1.3295894e-316,0.00031068960045953784,2.234377555626625e-18,1.0009320688013785,1
167,7.441695800695222e-163,1.4962652345748438e-47,1.3584301060619668e-92,0.0,0.9999999999999863,1.3586860432555132e-14,4.000000000000013,4
168,1.1884976151447078e-245,0.999854821090436,1.3102313797414666e-36,0.0,0.0001451789095638697,5.58546778378759e-19,1.0004355367286915,1
169,0.0,0.9999094698497972,1.2293667508012794e-33,0.0,9.053015020272977e-05,6.709999424388398e-20,1.000271590450608,1
170,0.0,0.9999045621375582,4.583021092780362e-36,0.0,9.543786244170663e-05,2.1231005864598523e-19,1.000286313587325,1
171,0.0,0.9998888392020873,4.0050302614378853e-45,0.0,0.00011116079791273214,2.1235901459292724e-19,1.0003334823937382,1
172,3.816063530462936e-253,0.9998041770748405,1.627387388602232e-74,0.0,0.0001958229251595725,4.9636526699552215e-20,1.0005874687754788,1
173,7.610457526879666e-79,0.009830802227294648,3.021903629183557e-103,0.0,0.9901691977727046,7.790211747142416e-16,3.9705075933181173,4
174,4.982906375531959e-205,0.999874265995996,1.048852630173851e-40,0.0,0.00012573400400388526,5.10331085561175e-17,1.0003772020120119,1
175,1.1786883937897218e-54,0.9998700441676001,9.875905107563243e-49,0.0,0.00012995583239969652,2.4143816058864857e-16,1.0003898674972,1
176,5.173874106702942e-122,0.9998845713230274,1.6514448846001414e-49,0.0,0.00011542867697259153,4.337574361702593e-19,1.0003462860309178,1
177,0.0,2.9775905421967038e-05,0.999970223990233,0.0,1.0434491211647562e-10,1.9146039680162437e-26,1.9999702243032678,2
178,5.155181484589145e-185,3.634925448513429e-11,0.9999999999636507,0.0,3.5027485655110576e-17,1.2846765067701745e-24,1.9999999999636509,2
179,6.547409022835645e-61,2.219739520393554e-25,1.0,0.0,1.3449906458086526e-17,5.922345651638863e-21,2.0,2
180,0.0,0.998195416251409,0.001755405067590918,1.3608636436932025e-254,4.9178681000007513e-05,1.4118330205303807e-16,1.0019029411105915,1
181,0.0,0.9998799367834968,5.937170648424144e-49,0.0,0.00012006321650308,1.0845393232054997e-18,1.0003601896495091,1
182,0.0,5.85350600785782e-08,0.9999999414640706,0.0,8.694258771337803e-13,2.2394177621445245e-25,1.999999941466679,2
183,8.031584853713618e-193,0.999946778099917,2.042221596677231e-21,0.0,5.322190008289419e-05,2.807665575538627e-21,1.0001596657002487,1
184,0.0,0.9999084409039183,1.2533416751620287e-43,0.0,9.155909608173975e-05,1.0661214542016642e-22,1.0002746772882452,1
185,3.214458501180425e-213,0.9998657721955815,6.521902828252825e-54,0.0,0.00013422780441851696,3.570973601191414e-21,1.0004026834132556,1
186,5.390158896674199e-281,1.1823303813769888e-13,3.253926941416176e-71,0.0,0.9999999999998817,2.0327900522510528e-16,3.9999999999996456,4
187,4.98190888742978e-277,0.9996723341294668,3.278976102883583e-84,0.0,0.0003276658705332467,7.548752467274382e-21,1.0009829976115998,1
188,0.0,1.0554443766926322e-09,1.79291313181238e-36,0.0,0.9999999989444138,1.4172634286056504e-13,3.9999999968338082,4
189,0.0,0.9998025241576486,5.317367051127448e-43,0.0,0.0001974758423514866,2.6251100594094103e-17,1.0005924275270548,1
190,3.3009627168013813e-302,0.9998692473620482,2.3812127086964496e-50,0.0,0.00013075263795187783,3.0889998788875206e-18,1.0003922579138558,1
191,4.313152949489101e-289,0.9998480097498599,3.7221107396122836e-49,0.0,0.00015199025014007262,1.6525148476167324e-18,1.0004559707504201,1
192,4.5505837668613666e-20,0.9998828003084095,2.243292661545157e-47,0.0,0.00011719969157115264,1.9430453693659445e-14,1.0003515990747913,1
193,1.000184883732755e-186,0.999813284022194,4.980594283751616e-40,0.0,0.00018671597780596858,1.1731976914174004e-19,1.0005601479334179,1
194,6.662819486754518e-280,0.9998658863347553,1.08950674721948e-38,0.0,0.00013411366524474346,1.3787829321808097e-20,1.0004023409957343,1
195,1.1106049363151643e-176,0.9998969421976971,6.482335301179995e-41,0.0,0.0001030578023028553,2.3345672976148577e-19,1.0003091734069085,1
196,1.926285690495044e-306,0.999895046159765,8.39068702688974e-46,0.0,0.00010495384023500395,5.689806196426533e-22,1.000314861520705,1
197,8.813685085084955e-235,0.9998894470811932,9.000493662630382e-41,0.0,0.00011055291880680222,6.347122938097136e-21,1.0003316587564204,1
198,0.0,0.9998839162212819,2.6633010690684923e-38,0.0,0.00011608377871808105,1.3973527437025327e-23,1.0003482513361543,1
199,0.0,0.9998875934487217,7.080841088862195e-43,0.0,0.00011240655127828979,2.0799390454125564e-24,1.000337219653835,1
200,8.208345769662001e-171,0.9998997299070416,1.4452741221420953e-40,0.0,0.00010027009295845067,1.741854561809144e-25,1.0003008102788753,1
201,7.847835263068549e-238,0.9998612815832671,1.1236818493796643e-55,0.0,0.00013871841673292063,1.0966729942139162e-23,1.000416155250199,1
202,0.0,0.9998994681456884,1.7799997159875094e-45,0.0,0.00010053185431165308,2.5774354285101253e-23,1.000301595562935,1
