day,cluster0,cluster1,cluster2,weighted_mean,max
281,3.132250389560748e-89,1.1297655551991784e-05,0.9999887023444479,1.9999887023444478,2
282,3.125818901475755e-149,1.0,0.0,1.0,1
283,3.505316594392311e-223,1.0,0.0,1.0,1
284,1.1706095111576347e-58,6.703917813996628e-06,0.999993296082186,1.999993296082186,2
285,3.23088228072387e-61,4.633878819711452e-06,0.9999953661211802,1.9999953661211802,2
286,3.8828429404118153e-57,7.810328471390056e-06,0.9999921896715286,1.9999921896715285,2
287,6.844508241991791e-95,1.1292330596440407e-05,0.9999887076694035,1.9999887076694034,2
288,1.9895331870115464e-74,7.481909773610793e-06,0.9999925180902264,1.9999925180902263,2
289,1.839651414472608e-61,6.532920245969494e-06,0.9999934670797541,1.9999934670797541,2
290,1.3679363810499622e-70,3.668070843042581e-06,0.9999963319291569,1.999996331929157,2
291,2.7403639247240694e-65,1.684988764041677e-06,0.999998315011236,1.9999983150112361,2
292,3.117994695975879e-64,7.024728602953771e-06,0.9999929752713971,1.9999929752713972,2
293,3.4927789221954096e-98,1.5777535293647e-05,0.9999842224647064,1.9999842224647064,2
294,3.426604168470563e-95,0.006710460649171661,0.9932895393508284,1.9932895393508285,2
295,1.098801590067211e-115,7.1479294495317065e-06,0.9999928520705506,1.9999928520705506,2
296,2.3376434605140908e-82,2.9206812860303504e-06,0.999997079318714,1.9999970793187138,2
297,1.5065109986453834e-98,4.836066050002142e-06,0.9999951639339499,1.99999516393395,2
298,2.7878952021398698e-61,1.6456790013841025e-06,0.9999983543209986,1.9999983543209985,2
299,0.9999999956234327,5.364920235466567e-10,3.8400752951311496e-09,8.216642613808955e-09,0
300,0.9999999920908273,1.9206804317976596e-09,5.988492201095959e-09,1.3897664833989578e-08,0
301,3.442182231485709e-59,3.996608853408514e-06,0.9999960033911466,1.9999960033911466,2
302,1.2412253424739143e-41,2.796471750216633e-06,0.9999972035282498,1.9999972035282498,2
303,1.8827701301519907e-59,8.169432531985422e-06,0.999991830567468,1.999991830567468,2
304,2.1973246810884578e-65,9.790534948129428e-06,0.9999902094650518,1.9999902094650517,2
305,4.972949451338881e-55,6.915269927367979e-06,0.9999930847300726,1.9999930847300726,2
306,1.4068859541874582e-74,0.2644246945724731,0.7355753054275269,1.735575305427527,2
307,0.0,1.0,0.0,1.0,1
